country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","31-05-2026 10:00:00",30.943887,76.801991,NH3,5,15,9
India,Assam,Guwahati,"IITG, Guwahati - PCBA","31-05-2026 10:00:00",26.2028636,91.70046436,PM10,24,60,40
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","31-05-2026 10:00:00",26.766433,80.927299,SO2,29,30,29
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","31-05-2026 10:00:00",30.943887,76.801991,CO,18,83,64
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","31-05-2026 10:00:00",26.868120,81.005119,PM2.5,14,500,110
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","31-05-2026 10:00:00",34.06313,74.96017,PM2.5,7,34,18
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","31-05-2026 10:00:00",26.868120,81.005119,OZONE,36,64,39
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","31-05-2026 10:00:00",34.066206,74.819820,PM10,22,43,29
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","31-05-2026 10:00:00",26.187500,91.744194,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","31-05-2026 10:00:00",26.906111,80.948222,CO,33,101,60
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","31-05-2026 10:00:00",26.187500,91.744194,NO2,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","31-05-2026 10:00:00",26.906111,80.948222,OZONE,66,98,71
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","31-05-2026 10:00:00",26.90723,80.98579,PM2.5,5,56,28
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","31-05-2026 10:00:00",26.187500,91.744194,SO2,NA,NA,NA
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","31-05-2026 10:00:00",26.187500,91.744194,CO,13,38,26
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","31-05-2026 10:00:00",26.181742,91.78063,PM2.5,49,375,91
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","31-05-2026 10:00:00",26.181742,91.78063,PM10,35,250,66
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","31-05-2026 10:00:00",23.707909,86.414670,SO2,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","31-05-2026 10:00:00",26.8458805,80.9365541,NO2,40,44,41
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","31-05-2026 10:00:00",26.349082,92.68449,PM10,35,73,54
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","31-05-2026 10:00:00",26.349082,92.68449,NO2,1,9,1
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","31-05-2026 10:00:00",16.172806,75.659694,PM10,49,50,50
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","31-05-2026 10:00:00",26.8458805,80.9365541,OZONE,24,90,37
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","31-05-2026 10:00:00",16.172806,75.659694,NH3,1,1,1
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","31-05-2026 10:00:00",26.83399722,80.8917361,NO2,45,48,46
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","31-05-2026 10:00:00",16.172806,75.659694,SO2,7,7,7
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","31-05-2026 10:00:00",15.888653,74.541751,NH3,1,10,3
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","31-05-2026 10:00:00",12.9135218,77.5950804,SO2,16,16,16
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","31-05-2026 10:00:00",28.9535882,77.7622941,PM2.5,2,39,23
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","31-05-2026 10:00:00",12.9135218,77.5950804,OZONE,27,28,28
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","31-05-2026 10:00:00",26.987634,94.636574,NH3,7,10,8
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","31-05-2026 10:00:00",12.9352049,77.6814488,SO2,3,10,6
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","31-05-2026 10:00:00",29.063510,77.709723,PM2.5,14,62,39
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","31-05-2026 10:00:00",26.146529,87.454184,NH3,5,5,5
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","31-05-2026 10:00:00",26.146529,87.454184,OZONE,8,13,10
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","31-05-2026 10:00:00",29.063510,77.709723,CO,3,101,28
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","31-05-2026 10:00:00",12.938539,77.590100,NO2,12,78,27
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","31-05-2026 10:00:00",25.5626095,84.663264,CO,48,61,54
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","31-05-2026 10:00:00",28.725645,77.749675,OZONE,14,42,17
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","31-05-2026 10:00:00",22.556640,88.342674,PM10,39,80,53
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","31-05-2026 10:00:00",22.556640,88.342674,NO2,18,36,27
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","31-05-2026 10:00:00",16.536107,80.594233,CO,NA,NA,NA
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","31-05-2026 10:00:00",30.7057778,76.8531805555555,CO,10,56,14
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","31-05-2026 10:00:00",30.7057778,76.8531805555555,OZONE,40,62,45
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","31-05-2026 10:00:00",16.486692,80.699436,NH3,4,5,4
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","31-05-2026 10:00:00",22.49929,88.36917,PM2.5,28,55,39
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","31-05-2026 10:00:00",29.432304,76.972765,NO2,31,32,31
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","31-05-2026 10:00:00",26.428282,80.327067,NO2,27,27,27
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","31-05-2026 10:00:00",22.49929,88.36917,SO2,3,4,4
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","31-05-2026 10:00:00",29.432304,76.972765,SO2,18,19,19
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","31-05-2026 10:00:00",16.509717,80.612222,PM10,37,223,70
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","31-05-2026 10:00:00",22.627847,88.380669,PM2.5,18,58,39
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","31-05-2026 10:00:00",28.52123,76.37138,PM10,2,270,90
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","31-05-2026 10:00:00",16.554731,80.649110,PM2.5,63,305,77
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","31-05-2026 10:00:00",16.554731,80.649110,PM10,62,173,69
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","31-05-2026 10:00:00",16.554731,80.649110,NH3,5,6,6
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","31-05-2026 10:00:00",16.554731,80.649110,SO2,NA,NA,NA
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","31-05-2026 10:00:00",26.4703136,80.3229863,PM2.5,22,59,34
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","31-05-2026 10:00:00",26.4703136,80.3229863,PM10,20,54,31
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","31-05-2026 10:00:00",22.51106,88.35142,SO2,4,7,5
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","31-05-2026 10:00:00",17.72,83.3,NO2,14,101,39
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","31-05-2026 10:00:00",22.51106,88.35142,CO,14,32,25
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","31-05-2026 10:00:00",26.4703136,80.3229863,SO2,12,13,12
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","31-05-2026 10:00:00",22.51106,88.35142,OZONE,10,62,24
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","31-05-2026 10:00:00",22.5448082,88.3403691,PM2.5,34,90,59
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB","31-05-2026 10:00:00",28.61119,77.34206,PM2.5,40,198,85
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB","31-05-2026 10:00:00",28.61119,77.34206,PM10,100,423,153
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","31-05-2026 10:00:00",17.72,83.3,OZONE,15,72,39
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","31-05-2026 10:00:00",29.027200,77.062100,OZONE,47,52,50
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","31-05-2026 10:00:00",27.103358,93.679645,PM10,31,109,63
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB","31-05-2026 10:00:00",28.61119,77.34206,NH3,8,13,11
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","31-05-2026 10:00:00",22.5448082,88.3403691,OZONE,11,36,19
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","31-05-2026 10:00:00",30.1480566,77.2893471,PM10,72,362,109
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","31-05-2026 10:00:00",27.103358,93.679645,NH3,1,1,1
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","31-05-2026 10:00:00",26.6879226,88.4152495,NH3,8,19,11
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","31-05-2026 10:00:00",27.103358,93.679645,CO,8,14,10
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","31-05-2026 10:00:00",26.6879226,88.4152495,CO,15,82,24
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","31-05-2026 10:00:00",26.6879226,88.4152495,OZONE,12,46,17
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","31-05-2026 10:00:00",12.938539,77.590100,OZONE,10,48,30
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","31-05-2026 10:00:00",28.88528,78.73880,PM10,27,120,56
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","31-05-2026 10:00:00",24.75746,84.366208,NH3,1,2,1
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","31-05-2026 10:00:00",12.920984,77.584908,PM10,22,78,37
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","31-05-2026 10:00:00",25.42742023,86.13886079,NO2,10,16,13
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","31-05-2026 10:00:00",28.856664,78.772638,PM10,29,89,49
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","31-05-2026 10:00:00",25.42742023,86.13886079,SO2,86,114,94
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","31-05-2026 10:00:00",25.42742023,86.13886079,CO,14,20,17
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","31-05-2026 10:00:00",28.856664,78.772638,CO,39,40,40
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","31-05-2026 10:00:00",25.42742023,86.13886079,OZONE,34,48,40
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","31-05-2026 10:00:00",13.0270199,77.494094,PM10,47,90,56
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","31-05-2026 10:00:00",13.0270199,77.494094,NO2,8,25,14
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","31-05-2026 10:00:00",28.849399,78.742362,PM10,22,102,40
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","31-05-2026 10:00:00",13.0270199,77.494094,CO,20,48,30
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","31-05-2026 10:00:00",28.849399,78.742362,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","31-05-2026 10:00:00",28.849399,78.742362,CO,26,32,27
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","31-05-2026 10:00:00",25.251013,86.989001,SO2,30,63,43
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","31-05-2026 10:00:00",28.802625,78.753728,SO2,25,40,30
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","31-05-2026 10:00:00",28.802625,78.753728,CO,42,70,54
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","31-05-2026 10:00:00",12.917348,77.622813,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","31-05-2026 10:00:00",12.917348,77.622813,SO2,NA,NA,NA
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","31-05-2026 10:00:00",29.4723508,77.7194031,NH3,2,6,3
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","31-05-2026 10:00:00",25.204762,85.514960,NO2,9,10,10
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","31-05-2026 10:00:00",11.55358,76.55521,PM2.5,20,38,31
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","31-05-2026 10:00:00",25.204762,85.514960,CO,NA,NA,NA
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","31-05-2026 10:00:00",28.5447608,77.3231257,NO2,18,78,33
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","31-05-2026 10:00:00",28.5447608,77.3231257,NH3,21,24,23
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","31-05-2026 10:00:00",25.567520,83.966379,PM10,28,113,55
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IITM","31-05-2026 10:00:00",28.6245479,77.3577104,NO2,10,46,20
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","31-05-2026 10:00:00",25.7808257,84.7446768,PM10,103,103,103
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","31-05-2026 10:00:00",25.7808257,84.7446768,NO2,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","31-05-2026 10:00:00",13.328028,75.797056,PM2.5,NA,NA,NA
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","31-05-2026 10:00:00",15.459706,75.008381,NH3,5,7,6
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","31-05-2026 10:00:00",28.569230,77.393848,CO,32,72,43
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","31-05-2026 10:00:00",25.425602,81.917152,PM2.5,18,73,40
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","31-05-2026 10:00:00",24.792403,84.992416,SO2,40,44,42
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","31-05-2026 10:00:00",24.792403,84.992416,CO,28,30,29
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","31-05-2026 10:00:00",25.425602,81.917152,SO2,17,39,29
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","31-05-2026 10:00:00",28.38910936,79.42963708,PM10,12,173,32
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","31-05-2026 10:00:00",29.503664,75.467934,OZONE,29,54,42
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM","31-05-2026 10:00:00",28.422681,77.148944,PM2.5,9,83,40
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","31-05-2026 10:00:00",22.7605581,88.3617589,OZONE,10,32,16
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","31-05-2026 10:00:00",28.4227,77.0667,NO2,4,7,6
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","31-05-2026 10:00:00",16.5150833,80.5181667,OZONE,15,56,27
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","31-05-2026 10:00:00",28.4227,77.0667,OZONE,10,45,17
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","31-05-2026 10:00:00",14.675886,77.593027,NO2,20,25,21
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","31-05-2026 10:00:00",23.5087640,87.3544400,CO,10,40,30
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","31-05-2026 10:00:00",14.675886,77.593027,CO,27,50,39
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","31-05-2026 10:00:00",23.549395,87.300496,PM2.5,26,117,55
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","31-05-2026 10:00:00",23.549395,87.300496,PM10,24,104,61
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","31-05-2026 10:00:00",13.204880,79.097889,PM10,43,79,54
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","31-05-2026 10:00:00",23.549395,87.300496,NO2,21,32,27
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","31-05-2026 10:00:00",27.1594,78.3953,PM10,21,103,42
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","31-05-2026 10:00:00",27.1594,78.3953,NO2,15,15,15
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","31-05-2026 10:00:00",23.549395,87.300496,NH3,5,5,5
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","31-05-2026 10:00:00",13.204880,79.097889,SO2,21,23,22
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","31-05-2026 10:00:00",16.711754,81.092095,SO2,12,13,12
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","31-05-2026 10:00:00",28.646233,77.358075,NO2,28,62,46
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","31-05-2026 10:00:00",16.316553,80.413302,PM10,53,72,61
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","31-05-2026 10:00:00",29.695300,77.002700,PM2.5,57,205,99
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","31-05-2026 10:00:00",28.757294,77.278792,PM10,93,467,149
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","31-05-2026 10:00:00",22.629801,88.352017,SO2,6,12,9
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","31-05-2026 10:00:00",28.757294,77.278792,NO2,29,62,54
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","31-05-2026 10:00:00",28.757294,77.278792,NH3,4,6,5
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","31-05-2026 10:00:00",28.757294,77.278792,SO2,10,36,24
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","31-05-2026 10:00:00",22.554954,88.292568,SO2,11,12,11
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","31-05-2026 10:00:00",28.685382,77.453839,SO2,4,62,18
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","31-05-2026 10:00:00",15.3714823,75.1160168,PM10,54,66,57
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","31-05-2026 10:00:00",25.494,81.863,PM10,27,176,74
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","31-05-2026 10:00:00",24.762518,84.982348,SO2,7,7,7
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","31-05-2026 10:00:00",25.494,81.863,NH3,8,8,8
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","31-05-2026 10:00:00",15.3714823,75.1160168,SO2,1,3,2
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","31-05-2026 10:00:00",25.697189,85.245900,PM10,47,101,80
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","31-05-2026 10:00:00",17.336318,76.847397,NO2,10,17,13
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","31-05-2026 10:00:00",25.697189,85.245900,NH3,16,33,23
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","31-05-2026 10:00:00",17.336318,76.847397,SO2,3,7,4
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","31-05-2026 10:00:00",17.336318,76.847397,CO,28,50,28
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","31-05-2026 10:00:00",25.697189,85.245900,OZONE,18,131,33
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","31-05-2026 10:00:00",15.347630,76.181767,PM2.5,7,72,29
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","31-05-2026 10:00:00",15.347630,76.181767,NO2,13,37,17
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","31-05-2026 10:00:00",25.560083,87.553265,SO2,19,25,22
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","31-05-2026 10:00:00",15.347630,76.181767,CO,49,103,66
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","31-05-2026 10:00:00",12.415911,75.735050,PM2.5,18,33,26
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","31-05-2026 10:00:00",26.0881305,87.93840336,SO2,7,10,9
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","31-05-2026 10:00:00",12.415911,75.735050,OZONE,1,5,3
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","31-05-2026 10:00:00",27.308328,84.531742,PM2.5,NA,NA,NA
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","31-05-2026 10:00:00",27.308328,84.531742,NO2,5,12,9
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","31-05-2026 10:00:00",25.3505986,82.9083074,SO2,15,18,17
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","31-05-2026 10:00:00",12.889250,74.853000,OZONE,37,37,37
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","31-05-2026 10:00:00",25.301778,82.996789,NH3,1,1,1
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","31-05-2026 10:00:00",26.63086,84.90051,PM10,NA,NA,NA
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","31-05-2026 10:00:00",25.301778,82.996789,SO2,25,27,26
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","31-05-2026 10:00:00",25.301778,82.996789,CO,5,16,10
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","31-05-2026 10:00:00",26.63086,84.90051,NH3,3,3,3
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","31-05-2026 10:00:00",12.21041,76.37376,CO,3,30,5
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","31-05-2026 10:00:00",25.262326,82.995408,NH3,NA,NA,NA
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","31-05-2026 10:00:00",27.9002,76.9938,OZONE,54,57,56
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","31-05-2026 10:00:00",28.360699,76.936090,PM2.5,30,208,92
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","31-05-2026 10:00:00",26.730136,83.433859,NO2,11,12,11
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","31-05-2026 10:00:00",22.611968,88.347422,NH3,2,3,3
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","31-05-2026 10:00:00",28.360699,76.936090,NH3,7,17,12
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","31-05-2026 10:00:00",26.730136,83.433859,OZONE,11,32,16
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","31-05-2026 10:00:00",22.611968,88.347422,CO,26,51,44
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","31-05-2026 10:00:00",22.611968,88.347422,OZONE,12,21,15
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","31-05-2026 10:00:00",28.360699,76.936090,OZONE,10,50,19
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","31-05-2026 10:00:00",22.5687319,88.2797276,PM10,32,77,49
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","31-05-2026 10:00:00",28.47272,77.482000,NO2,10,49,19
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","31-05-2026 10:00:00",13.67,79.35,PM10,20,154,60
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","31-05-2026 10:00:00",22.5687319,88.2797276,SO2,6,42,16
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","31-05-2026 10:00:00",22.5687319,88.2797276,CO,16,106,47
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","31-05-2026 10:00:00",22.5367507,88.3638022,PM2.5,14,43,27
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","31-05-2026 10:00:00",28.557054,77.453663,NO2,18,44,29
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","31-05-2026 10:00:00",28.1485564,77.3320667,PM10,80,86,83
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","31-05-2026 10:00:00",22.5367507,88.3638022,NH3,6,8,7
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","31-05-2026 10:00:00",28.1485564,77.3320667,NH3,8,9,9
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","31-05-2026 10:00:00",28.1485564,77.3320667,CO,32,146,95
